x,y,z,grid_size,area
659410.3593,963735.0,1433.9014,30.0,900.0
659410.3593,963705.0,1432.7113,30.0,900.0
659410.3593,963675.0,1431.9965,30.0,900.0
659410.3593,963645.0,1432.1747,30.0,900.0
659410.3593,963615.0,1432.0469,30.0,900.0
659410.3593,963585.0,1431.8383,30.0,900.0
659410.3593,963555.0,1430.6584,30.0,900.0
659410.3593,963525.0,1426.9867,30.0,900.0
659410.3593,963495.0,1424.424,30.0,900.0
659410.3593,963465.0,1423.9186,30.0,900.0
659410.3593,963435.0,1423.5859,30.0,900.0
659410.3593,963405.0,1422.6699,30.0,900.0
659410.3593,963375.0,1421.8765,30.0,900.0
659410.3593,963345.0,1421.0399,30.0,900.0
659410.3593,963315.0,1420.4891,30.0,900.0
659410.3593,963285.0,1423.0588,30.0,900.0
659410.3593,963255.0,1419.2659,30.0,900.0
659410.3593,963225.0,1417.0159,30.0,900.0
659410.3593,963195.0,1416.3373,30.0,900.0
659410.3593,963165.0,1416.4739,30.0,900.0
659410.3593,963135.0,1416.5409,30.0,900.0
659410.3593,963105.0,1416.0093,30.0,900.0
659410.3593,963075.0,1415.2867,30.0,900.0
659410.3593,963045.0,1414.7365,30.0,900.0
659410.3593,963015.0,1414.7257,30.0,900.0
659410.3593,962985.0,1414.5696,30.0,900.0
659410.3593,962955.0,1414.1512,30.0,900.0
659410.3593,962925.0,1413.6354,30.0,900.0
659410.3593,962895.0,1413.5359,30.0,900.0
659410.3593,962865.0,1413.5879,30.0,900.0
659410.3593,962835.0,1413.7633,30.0,900.0
659410.3593,962805.0,1413.3893,30.0,900.0
659410.3593,962775.0,1413.0647,30.0,900.0
659410.3593,962745.0,1413.0803,30.0,900.0
659410.3593,962715.0,1413.0431,30.0,900.0
659410.3593,962685.0,1412.9908,30.0,900.0
659410.3593,962655.0,1412.5901,30.0,900.0
659410.3593,962625.0,1412.8307,30.0,900.0
659410.3593,962595.0,1412.9999,30.0,900.0
659410.3593,962565.0,1412.9824,30.0,900.0
659410.3593,962535.0,1412.7334,30.0,900.0
659410.3593,962505.0,1412.6107,30.0,900.0
659410.3593,962475.0,1412.5453,30.0,900.0
659410.3593,962445.0,1412.2831,30.0,900.0
659410.3593,962415.0,1411.8566,30.0,900.0
659410.3593,962385.0,1411.8164,30.0,900.0
659410.3593,962355.0,1412.0315,30.0,900.0
659410.3593,962325.0,1412.0559,30.0,900.0
659410.3593,962295.0,1412.5167,30.0,900.0
659410.3593,962265.0,1412.9816,30.0,900.0
659410.3593,962235.0,1413.1184,30.0,900.0
659410.3593,962205.0,1412.923,30.0,900.0
659410.3593,962175.0,1412.6803,30.0,900.0
659410.3593,962145.0,1412.4861,30.0,900.0
659410.3593,962115.0,1412.4038,30.0,900.0
659410.3593,962085.0,1412.2965,30.0,900.0
659410.3593,962055.0,1412.0602,30.0,900.0
659410.3593,962025.0,1411.7061,30.0,900.0
659410.3593,961995.0,1411.5306,30.0,900.0
659410.3593,961965.0,1411.8314,30.0,900.0
659410.3593,961935.0,1412.0688,30.0,900.0
659410.3593,961905.0,1412.3147,30.0,900.0
659410.3593,961875.0,1412.2988,30.0,900.0
659410.3593,961845.0,1412.4615,30.0,900.0
659410.3593,961815.0,1412.661,30.0,900.0
659410.3593,961785.0,1412.825,30.0,900.0
659410.3593,961755.0,1413.1161,30.0,900.0
659410.3593,961725.0,1413.4508,30.0,900.0
659410.3593,961695.0,1413.806,30.0,900.0
659410.3593,961665.0,1414.1711,30.0,900.0
659410.3593,961635.0,1414.1428,30.0,900.0
659410.3593,961605.0,1413.9523,30.0,900.0
659410.3593,961575.0,1414.0656,30.0,900.0
659410.3593,961545.0,1414.1775,30.0,900.0
659410.3593,961515.0,1414.139,30.0,900.0
659410.3593,961485.0,1413.6909,30.0,900.0
659410.3593,961455.0,1413.559,30.0,900.0
659410.3593,961425.0,1413.5499,30.0,900.0
659410.3593,961395.0,1413.5449,30.0,900.0
659410.3593,961365.0,1413.5885,30.0,900.0
659410.3593,961335.0,1413.5066,30.0,900.0
659410.3593,961305.0,1413.8628,30.0,900.0
659410.3593,961275.0,1414.1653,30.0,900.0
659410.3593,961245.0,1414.2975,30.0,900.0
659410.3593,961215.0,1413.6813,30.0,900.0
659410.3593,961185.0,1411.9799,30.0,900.0
659410.3593,961155.0,1411.5525,30.0,900.0
659410.3593,961125.0,1411.3397,30.0,900.0
659410.3593,961095.0,1411.0938,30.0,900.0
659410.3593,961065.0,1411.2469,30.0,900.0
659410.3593,961035.0,1411.5308,30.0,900.0
659410.3593,961005.0,1411.51,30.0,900.0
659410.3593,960975.0,1411.2922,30.0,900.0
659410.3593,960945.0,1411.134,30.0,900.0
659410.3593,960915.0,1411.3491,30.0,900.0
659410.3593,960885.0,1411.5953,30.0,900.0
659410.3593,960855.0,1411.6908,30.0,900.0
659410.3593,960825.0,1411.6853,30.0,900.0
659410.3593,960795.0,1410.8643,30.0,900.0
659410.3593,960765.0,1409.8484,30.0,900.0
659410.3593,960735.0,1408.8939,30.0,900.0
659410.3593,960705.0,1407.9963,30.0,900.0
659410.3593,960675.0,1407.3644,30.0,900.0
659410.3593,960645.0,1407.6824,30.0,900.0
659410.3593,960615.0,1407.3877,30.0,900.0
659410.3593,960585.0,1406.7134,30.0,900.0
659410.3593,960555.0,1406.8107,30.0,900.0
659410.3593,960525.0,1406.5151,30.0,900.0
659410.3593,960495.0,1406.2079,30.0,900.0
659410.3593,960465.0,1406.7963,30.0,900.0
659410.3593,960435.0,1407.589,30.0,900.0
659410.3593,960405.0,1408.1223,30.0,900.0
659410.3593,960375.0,1407.9926,30.0,900.0
659410.3593,960345.0,1407.7217,30.0,900.0
659410.3593,960315.0,1407.2186,30.0,900.0
659410.3593,960285.0,1406.353,30.0,900.0
659410.3593,960255.0,1407.1049,30.0,900.0
659410.3593,960225.0,1407.7205,30.0,900.0
659410.3593,960195.0,1407.585,30.0,900.0
659410.3593,960165.0,1407.4073,30.0,900.0
659410.3593,960135.0,1407.3279,30.0,900.0
659410.3593,960105.0,1407.1851,30.0,900.0
659410.3593,960075.0,1406.9768,30.0,900.0
659410.3593,960045.0,1406.8018,30.0,900.0
659410.3593,960015.0,1406.6107,30.0,900.0
659410.3593,959985.0,1406.5724,30.0,900.0
659410.3593,959955.0,1406.4143,30.0,900.0
659410.3593,959925.0,1407.0098,30.0,900.0
659410.3593,959895.0,1407.2688,30.0,900.0
659410.3593,959865.0,1407.5023,30.0,900.0
659410.3593,959835.0,1407.5708,30.0,900.0
659410.3593,959805.0,1409.3601,30.0,900.0
659410.3593,959775.0,1410.524,30.0,900.0
659410.3593,959745.0,1407.8185,30.0,900.0
659410.3593,959715.0,1406.6764,30.0,900.0
659410.3593,959685.0,1406.6421,30.0,900.0
659410.3593,959655.0,1405.9452,30.0,900.0
659410.3593,959625.0,1405.2428,30.0,900.0
659410.3593,959595.0,1405.1276,30.0,900.0
659410.3593,959565.0,1404.9102,30.0,900.0
659410.3593,959535.0,1404.8849,30.0,900.0
659410.3593,959505.0,1404.925,30.0,900.0
659410.3593,959475.0,1404.729,30.0,900.0
659410.3593,959445.0,1404.2501,30.0,900.0
659410.3593,959415.0,1403.3724,30.0,900.0
659410.3593,959385.0,1401.8749,30.0,900.0
659410.3593,959355.0,1401.7874,30.0,900.0
659410.3593,959325.0,1401.7013,30.0,900.0
659410.3593,959295.0,1401.6144,30.0,900.0
659410.3593,959265.0,1402.6594,30.0,900.0
659410.3593,959235.0,1402.5791,30.0,900.0
659410.3593,959205.0,1402.2513,30.0,900.0
659410.3593,959175.0,1402.041,30.0,900.0
659410.3593,959145.0,1402.6874,30.0,900.0
659410.3593,959115.0,1403.2277,30.0,900.0
659410.3593,959085.0,1402.9926,30.0,900.0
659410.3593,959055.0,1402.4224,30.0,900.0
659410.3593,959025.0,1398.6593,30.0,900.0
659410.3593,958995.0,1386.4296,30.0,900.0
659410.3593,958965.0,1399.9565,30.0,900.0
659410.3593,958935.0,1402.5139,30.0,900.0
659410.3593,958905.0,1404.3378,30.0,900.0
659410.3593,958875.0,1403.1682,30.0,900.0
659410.3593,958845.0,1403.4146,30.0,900.0
659410.3593,958815.0,1403.8583,30.0,900.0
659410.3593,958785.0,1404.3929,30.0,900.0
659410.3593,958755.0,1404.6842,30.0,900.0
659410.3593,958725.0,1405.4969,30.0,900.0
659410.3593,958695.0,1405.791,30.0,900.0
659410.3593,958665.0,1405.9662,30.0,900.0
659410.3593,958635.0,1406.3776,30.0,900.0
659410.3593,958605.0,1406.4254,30.0,900.0
659440.3593,963885.0,1439.3972,5280.0,27878400.0
659440.3593,963855.0,1438.8577,30.0,900.0
659440.3593,963825.0,1437.8118,30.0,900.0
659440.3593,963795.0,1436.5879,30.0,900.0
659440.3593,963765.0,1435.1722,30.0,900.0
659440.3593,963735.0,1433.9358,30.0,900.0
659440.3593,963705.0,1433.0957,30.0,900.0
659440.3593,963675.0,1432.6382,30.0,900.0
659440.3593,963645.0,1432.3826,30.0,900.0
659440.3593,963615.0,1432.2295,30.0,900.0
659440.3593,963585.0,1432.1978,30.0,900.0
659440.3593,963555.0,1431.0985,30.0,900.0
659440.3593,963525.0,1427.1699,30.0,900.0
659440.3593,963495.0,1424.4729,30.0,900.0
659440.3593,963465.0,1423.9476,30.0,900.0
659440.3593,963435.0,1423.459,30.0,900.0
659440.3593,963405.0,1422.4478,30.0,900.0
659440.3593,963375.0,1421.467,30.0,900.0
659440.3593,963345.0,1420.4963,30.0,900.0
659440.3593,963315.0,1420.5762,30.0,900.0
659440.3593,963285.0,1420.7129,30.0,900.0
659440.3593,963255.0,1418.1324,30.0,900.0
659440.3593,963225.0,1416.9381,30.0,900.0
659440.3593,963195.0,1416.4552,30.0,900.0
659440.3593,963165.0,1416.5383,30.0,900.0
659440.3593,963135.0,1416.5933,30.0,900.0
659440.3593,963105.0,1416.2118,30.0,900.0
659440.3593,963075.0,1415.5197,30.0,900.0
659440.3593,963045.0,1414.9656,30.0,900.0
659440.3593,963015.0,1415.0397,30.0,900.0
659440.3593,962985.0,1414.6896,30.0,900.0
659440.3593,962955.0,1413.7047,30.0,900.0
659440.3593,962925.0,1413.5266,30.0,900.0
659440.3593,962895.0,1413.4324,30.0,900.0
659440.3593,962865.0,1413.9463,30.0,900.0
659440.3593,962835.0,1414.1674,30.0,900.0
659440.3593,962805.0,1413.6855,30.0,900.0
659440.3593,962775.0,1413.3425,30.0,900.0
659440.3593,962745.0,1413.3246,30.0,900.0
659440.3593,962715.0,1413.1504,30.0,900.0
659440.3593,962685.0,1412.6002,30.0,900.0
659440.3593,962655.0,1412.631,30.0,900.0
659440.3593,962625.0,1412.5782,30.0,900.0
659440.3593,962595.0,1413.3063,30.0,900.0
659440.3593,962565.0,1413.3218,30.0,900.0
659440.3593,962535.0,1412.8398,30.0,900.0
659440.3593,962505.0,1412.6727,30.0,900.0
659440.3593,962475.0,1412.5907,30.0,900.0
659440.3593,962445.0,1412.2407,30.0,900.0
659440.3593,962415.0,1411.7024,30.0,900.0
659440.3593,962385.0,1411.7428,30.0,900.0
659440.3593,962355.0,1411.8716,30.0,900.0
659440.3593,962325.0,1412.3276,30.0,900.0
659440.3593,962295.0,1412.8197,30.0,900.0
659440.3593,962265.0,1413.3566,30.0,900.0
659440.3593,962235.0,1413.3047,30.0,900.0
659440.3593,962205.0,1413.0852,30.0,900.0
659440.3593,962175.0,1412.8757,30.0,900.0
659440.3593,962145.0,1412.2555,30.0,900.0
659440.3593,962115.0,1412.0507,30.0,900.0
659440.3593,962085.0,1412.2258,30.0,900.0
659440.3593,962055.0,1412.2218,30.0,900.0
659440.3593,962025.0,1411.9036,30.0,900.0
659440.3593,961995.0,1411.8439,30.0,900.0
659440.3593,961965.0,1412.8629,30.0,900.0
659440.3593,961935.0,1412.6172,30.0,900.0
659440.3593,961905.0,1412.0566,30.0,900.0
659440.3593,961875.0,1411.6407,30.0,900.0
659440.3593,961845.0,1411.5677,30.0,900.0
659440.3593,961815.0,1412.7471,30.0,900.0
659440.3593,961785.0,1413.1421,30.0,900.0
659440.3593,961755.0,1413.2626,30.0,900.0
659440.3593,961725.0,1413.5697,30.0,900.0
659440.3593,961695.0,1414.1101,30.0,900.0
659440.3593,961665.0,1414.2761,30.0,900.0
659440.3593,961635.0,1413.9139,30.0,900.0
659440.3593,961605.0,1413.6025,30.0,900.0
659440.3593,961575.0,1413.8127,30.0,900.0
659440.3593,961545.0,1414.3324,30.0,900.0
659440.3593,961515.0,1414.2426,30.0,900.0
659440.3593,961485.0,1413.9938,30.0,900.0
659440.3593,961455.0,1413.9591,30.0,900.0
659440.3593,961425.0,1413.9672,30.0,900.0
659440.3593,961395.0,1413.8887,30.0,900.0
659440.3593,961365.0,1413.4199,30.0,900.0
659440.3593,961335.0,1413.1849,30.0,900.0
659440.3593,961305.0,1413.668,30.0,900.0
659440.3593,961275.0,1414.4283,30.0,900.0
659440.3593,961245.0,1414.6991,30.0,900.0
659440.3593,961215.0,1413.9834,30.0,900.0
659440.3593,961185.0,1411.9807,30.0,900.0
659440.3593,961155.0,1411.4122,30.0,900.0
659440.3593,961125.0,1411.066,30.0,900.0
659440.3593,961095.0,1410.7406,30.0,900.0
659440.3593,961065.0,1411.1365,30.0,900.0
659440.3593,961035.0,1411.5479,30.0,900.0
659440.3593,961005.0,1411.3009,30.0,900.0
659440.3593,960975.0,1411.0376,30.0,900.0
659440.3593,960945.0,1410.923,30.0,900.0
659440.3593,960915.0,1411.1824,30.0,900.0
659440.3593,960885.0,1411.4801,30.0,900.0
659440.3593,960855.0,1411.6428,30.0,900.0
659440.3593,960825.0,1411.6155,30.0,900.0
659440.3593,960795.0,1410.7881,30.0,900.0
659440.3593,960765.0,1409.8276,30.0,900.0
659440.3593,960735.0,1408.8807,30.0,900.0
659440.3593,960705.0,1407.9767,30.0,900.0
659440.3593,960675.0,1407.2487,30.0,900.0
659440.3593,960645.0,1407.673,30.0,900.0
659440.3593,960615.0,1407.4315,30.0,900.0
659440.3593,960585.0,1406.7504,30.0,900.0
659440.3593,960555.0,1406.8821,30.0,900.0
659440.3593,960525.0,1406.5717,30.0,900.0
659440.3593,960495.0,1406.3113,30.0,900.0
659440.3593,960465.0,1407.1705,30.0,900.0
659440.3593,960435.0,1407.6448,30.0,900.0
659440.3593,960405.0,1408.2694,30.0,900.0
659440.3593,960375.0,1408.1268,30.0,900.0
659440.3593,960345.0,1407.7883,30.0,900.0
659440.3593,960315.0,1407.2178,30.0,900.0
659440.3593,960285.0,1406.6017,30.0,900.0
659440.3593,960255.0,1407.4302,30.0,900.0
659440.3593,960225.0,1408.1808,30.0,900.0
659440.3593,960195.0,1407.7843,30.0,900.0
659440.3593,960165.0,1407.6132,30.0,900.0
659440.3593,960135.0,1407.4296,30.0,900.0
659440.3593,960105.0,1407.3958,30.0,900.0
659440.3593,960075.0,1407.1002,30.0,900.0
659440.3593,960045.0,1407.0101,30.0,900.0
659440.3593,960015.0,1406.9058,30.0,900.0
659440.3593,959985.0,1406.9318,30.0,900.0
659440.3593,959955.0,1406.6334,30.0,900.0
659440.3593,959925.0,1407.3204,30.0,900.0
659440.3593,959895.0,1407.4823,30.0,900.0
659440.3593,959865.0,1407.6455,30.0,900.0
659440.3593,959835.0,1407.7917,30.0,900.0
659440.3593,959805.0,1408.9175,30.0,900.0
659440.3593,959775.0,1408.2538,30.0,900.0
659440.3593,959745.0,1407.0248,30.0,900.0
659440.3593,959715.0,1406.7648,30.0,900.0
659440.3593,959685.0,1406.6541,30.0,900.0
659440.3593,959655.0,1406.0065,30.0,900.0
659440.3593,959625.0,1405.5902,30.0,900.0
659440.3593,959595.0,1405.3721,30.0,900.0
659440.3593,959565.0,1405.0286,30.0,900.0
659440.3593,959535.0,1404.9519,30.0,900.0
659440.3593,959505.0,1404.8378,30.0,900.0
659440.3593,959475.0,1404.6224,30.0,900.0
659440.3593,959445.0,1404.172,30.0,900.0
659440.3593,959415.0,1403.3878,30.0,900.0
659440.3593,959385.0,1402.0592,30.0,900.0
659440.3593,959355.0,1401.7881,30.0,900.0
659440.3593,959325.0,1401.5796,30.0,900.0
659440.3593,959295.0,1401.436,30.0,900.0
659440.3593,959265.0,1402.3202,30.0,900.0
659440.3593,959235.0,1402.6379,30.0,900.0
659440.3593,959205.0,1402.6934,30.0,900.0
659440.3593,959175.0,1402.7889,30.0,900.0
659440.3593,959145.0,1402.9031,30.0,900.0
659440.3593,959115.0,1403.2346,30.0,900.0
659440.3593,959085.0,1403.0,30.0,900.0
659440.3593,959055.0,1402.4988,30.0,900.0
659440.3593,959025.0,1398.6183,30.0,900.0
659440.3593,958995.0,1386.4818,30.0,900.0
659440.3593,958965.0,1399.9956,30.0,900.0
659440.3593,958935.0,1402.7042,30.0,900.0
659440.3593,958905.0,1403.6733,30.0,900.0
659440.3593,958875.0,1403.377,30.0,900.0
659440.3593,958845.0,1403.7399,30.0,900.0
659440.3593,958815.0,1404.183,30.0,900.0
659440.3593,958785.0,1404.5074,30.0,900.0
659440.3593,958755.0,1404.9279,30.0,900.0
659440.3593,958725.0,1405.5227,30.0,900.0
659440.3593,958695.0,1405.844,30.0,900.0
659440.3593,958665.0,1406.174,30.0,900.0
659440.3593,958635.0,1406.3353,30.0,900.0
659440.3593,958605.0,1406.4701,30.0,900.0
659470.3593,963885.0,1439.2294,5280.0,27878400.0
659470.3593,963855.0,1438.2463,30.0,900.0
659470.3593,963825.0,1438.1127,30.0,900.0
659470.3593,963795.0,1437.3478,30.0,900.0
659470.3593,963765.0,1436.5771,30.0,900.0
659470.3593,963735.0,1435.2417,30.0,900.0
659470.3593,963705.0,1434.2286,30.0,900.0
659470.3593,963675.0,1433.3153,30.0,900.0
659470.3593,963645.0,1432.9629,30.0,900.0
659470.3593,963615.0,1432.6259,30.0,900.0
659470.3593,963585.0,1432.4133,30.0,900.0
659470.3593,963555.0,1431.5543,30.0,900.0
659470.3593,963525.0,1427.3186,30.0,900.0
659470.3593,963495.0,1424.9794,30.0,900.0
659470.3593,963465.0,1424.6522,30.0,900.0
659470.3593,963435.0,1424.2051,30.0,900.0
659470.3593,963405.0,1423.557,30.0,900.0
659470.3593,963375.0,1422.0085,30.0,900.0
659470.3593,963345.0,1421.2054,30.0,900.0
659470.3593,963315.0,1420.3925,30.0,900.0
659470.3593,963285.0,1419.505,30.0,900.0
659470.3593,963255.0,1418.6844,30.0,900.0
659470.3593,963225.0,1417.2557,30.0,900.0
659470.3593,963195.0,1416.5242,30.0,900.0
659470.3593,963165.0,1416.5,30.0,900.0
659470.3593,963135.0,1416.3422,30.0,900.0
659470.3593,963105.0,1416.3278,30.0,900.0
659470.3593,963075.0,1415.9116,30.0,900.0
659470.3593,963045.0,1415.3864,30.0,900.0
659470.3593,963015.0,1415.2101,30.0,900.0
659470.3593,962985.0,1415.1591,30.0,900.0
659470.3593,962955.0,1413.8381,30.0,900.0
659470.3593,962925.0,1413.6907,30.0,900.0
659470.3593,962895.0,1413.5406,30.0,900.0
659470.3593,962865.0,1414.1581,30.0,900.0
659470.3593,962835.0,1414.4626,30.0,900.0
659470.3593,962805.0,1413.9985,30.0,900.0
659470.3593,962775.0,1413.6539,30.0,900.0
659470.3593,962745.0,1413.5055,30.0,900.0
659470.3593,962715.0,1413.314,30.0,900.0
659470.3593,962685.0,1412.8053,30.0,900.0
659470.3593,962655.0,1412.8126,30.0,900.0
659470.3593,962625.0,1412.7614,30.0,900.0
659470.3593,962595.0,1413.3125,30.0,900.0
659470.3593,962565.0,1413.6523,30.0,900.0
659470.3593,962535.0,1413.0582,30.0,900.0
659470.3593,962505.0,1412.7521,30.0,900.0
659470.3593,962475.0,1412.7246,30.0,900.0
659470.3593,962445.0,1412.4606,30.0,900.0
659470.3593,962415.0,1412.0013,30.0,900.0
659470.3593,962385.0,1412.0734,30.0,900.0
659470.3593,962355.0,1412.2487,30.0,900.0
659470.3593,962325.0,1412.6898,30.0,900.0
659470.3593,962295.0,1413.0803,30.0,900.0
659470.3593,962265.0,1413.5424,30.0,900.0
659470.3593,962235.0,1413.59,30.0,900.0
659470.3593,962205.0,1413.4728,30.0,900.0
659470.3593,962175.0,1413.2113,30.0,900.0
659470.3593,962145.0,1412.3302,30.0,900.0
659470.3593,962115.0,1412.1681,30.0,900.0
659470.3593,962085.0,1412.1661,30.0,900.0
659470.3593,962055.0,1412.0692,30.0,900.0
659470.3593,962025.0,1411.9855,30.0,900.0
659470.3593,961995.0,1412.0022,30.0,900.0
659470.3593,961965.0,1412.5956,30.0,900.0
659470.3593,961935.0,1412.5791,30.0,900.0
659470.3593,961905.0,1411.9866,30.0,900.0
659470.3593,961875.0,1411.6996,30.0,900.0
659470.3593,961845.0,1411.5885,30.0,900.0
659470.3593,961815.0,1412.7705,30.0,900.0
659470.3593,961785.0,1413.4429,30.0,900.0
659470.3593,961755.0,1413.4825,30.0,900.0
659470.3593,961725.0,1413.7405,30.0,900.0
659470.3593,961695.0,1414.11,30.0,900.0
659470.3593,961665.0,1414.3085,30.0,900.0
659470.3593,961635.0,1413.9459,30.0,900.0
659470.3593,961605.0,1413.8123,30.0,900.0
659470.3593,961575.0,1413.7639,30.0,900.0
659470.3593,961545.0,1414.3876,30.0,900.0
659470.3593,961515.0,1414.3901,30.0,900.0
659470.3593,961485.0,1414.2787,30.0,900.0
659470.3593,961455.0,1414.3634,30.0,900.0
659470.3593,961425.0,1414.5114,30.0,900.0
659470.3593,961395.0,1414.3011,30.0,900.0
659470.3593,961365.0,1413.4567,30.0,900.0
659470.3593,961335.0,1413.2997,30.0,900.0
659470.3593,961305.0,1413.6663,30.0,900.0
659470.3593,961275.0,1414.7229,30.0,900.0
659470.3593,961245.0,1415.066,30.0,900.0
659470.3593,961215.0,1414.2183,30.0,900.0
659470.3593,961185.0,1411.986,30.0,900.0
659470.3593,961155.0,1411.2719,30.0,900.0
659470.3593,961125.0,1410.8064,30.0,900.0
659470.3593,961095.0,1410.3212,30.0,900.0
659470.3593,961065.0,1410.6503,30.0,900.0
659470.3593,961035.0,1411.397,30.0,900.0
659470.3593,961005.0,1411.1058,30.0,900.0
659470.3593,960975.0,1410.7719,30.0,900.0
659470.3593,960945.0,1410.7271,30.0,900.0
659470.3593,960915.0,1411.0156,30.0,900.0
659470.3593,960885.0,1411.3199,30.0,900.0
659470.3593,960855.0,1411.5754,30.0,900.0
659470.3593,960825.0,1411.54,30.0,900.0
659470.3593,960795.0,1410.6713,30.0,900.0
659470.3593,960765.0,1409.7324,30.0,900.0
659470.3593,960735.0,1408.8396,30.0,900.0
659470.3593,960705.0,1407.9535,30.0,900.0
659470.3593,960675.0,1407.278,30.0,900.0
659470.3593,960645.0,1407.7368,30.0,900.0
659470.3593,960615.0,1407.5183,30.0,900.0
659470.3593,960585.0,1406.8289,30.0,900.0
659470.3593,960555.0,1406.9884,30.0,900.0
659470.3593,960525.0,1406.6422,30.0,900.0
659470.3593,960495.0,1406.4326,30.0,900.0
659470.3593,960465.0,1407.021,30.0,900.0
659470.3593,960435.0,1407.7531,30.0,900.0
659470.3593,960405.0,1408.4309,30.0,900.0
659470.3593,960375.0,1408.1722,30.0,900.0
659470.3593,960345.0,1408.0078,30.0,900.0
659470.3593,960315.0,1407.4012,30.0,900.0
659470.3593,960285.0,1406.9052,30.0,900.0
659470.3593,960255.0,1407.7084,30.0,900.0
659470.3593,960225.0,1408.3051,30.0,900.0
659470.3593,960195.0,1408.0975,30.0,900.0
659470.3593,960165.0,1407.8519,30.0,900.0
659470.3593,960135.0,1407.6449,30.0,900.0
659470.3593,960105.0,1407.493,30.0,900.0
659470.3593,960075.0,1407.3738,30.0,900.0
659470.3593,960045.0,1407.2621,30.0,900.0
659470.3593,960015.0,1407.0674,30.0,900.0
659470.3593,959985.0,1406.9275,30.0,900.0
659470.3593,959955.0,1406.8287,30.0,900.0
659470.3593,959925.0,1407.4534,30.0,900.0
659470.3593,959895.0,1407.6095,30.0,900.0
659470.3593,959865.0,1407.748,30.0,900.0
659470.3593,959835.0,1407.8939,30.0,900.0
659470.3593,959805.0,1408.0818,30.0,900.0
659470.3593,959775.0,1407.5559,30.0,900.0
659470.3593,959745.0,1406.9071,30.0,900.0
659470.3593,959715.0,1406.4238,30.0,900.0
659470.3593,959685.0,1406.0784,30.0,900.0
659470.3593,959655.0,1405.8728,30.0,900.0
659470.3593,959625.0,1405.5399,30.0,900.0
659470.3593,959595.0,1405.3458,30.0,900.0
659470.3593,959565.0,1405.1674,30.0,900.0
659470.3593,959535.0,1405.1462,30.0,900.0
659470.3593,959505.0,1404.9691,30.0,900.0
659470.3593,959475.0,1404.5778,30.0,900.0
659470.3593,959445.0,1404.005,30.0,900.0
659470.3593,959415.0,1403.2025,30.0,900.0
659470.3593,959385.0,1402.1368,30.0,900.0
659470.3593,959355.0,1401.8336,30.0,900.0
659470.3593,959325.0,1401.5847,30.0,900.0
659470.3593,959295.0,1401.4459,30.0,900.0
659470.3593,959265.0,1402.3467,30.0,900.0
659470.3593,959235.0,1402.8541,30.0,900.0
659470.3593,959205.0,1402.9497,30.0,900.0
659470.3593,959175.0,1403.0627,30.0,900.0
659470.3593,959145.0,1403.057,30.0,900.0
659470.3593,959115.0,1403.3397,30.0,900.0
659470.3593,959085.0,1403.0641,30.0,900.0
659470.3593,959055.0,1402.5352,30.0,900.0
659470.3593,959025.0,1398.5895,30.0,900.0
659470.3593,958995.0,1386.5492,30.0,900.0
